160,알뜰주유카드(할인형),NH농협카드,"국내전용 6,000원 해외겸용 8,000원",https://api.card-gorilla.com:8080/storage/card/160/card_img/23912/160card.png,전월실적20 만원 이상,JCB
161,NC다이노스카드,NH농협카드,"국내전용 8,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/161/card_img/20381/161card.png,전월실적30 만원 이상,VISA
162,#ing(샵핑)카드,NH농협카드,"국내전용 8,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/162/card_img/20382/162card.png,전월실적30 만원 이상,mastercard
163,#ing+(샵핑플러스)카드,NH농협카드,"국내전용 23,000원 해외겸용 25,000원",https://api.card-gorilla.com:8080/storage/card/163/card_img/20383/163card.png,전월실적30 만원 이상,mastercard
164,ME+(미플러스)카드,NH농협카드,"국내전용 23,000원 해외겸용 25,000원",https://api.card-gorilla.com:8080/storage/card/164/card_img/20384/164card.png,전월실적30 만원 이상,mastercard
165,ME(미)카드,NH농협카드,"국내전용 8,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/165/card_img/23913/165card.png,전월실적30 만원 이상,mastercard
166,BAZIC(베이직)카드,NH농협카드,"국내전용 8,000원 해외겸용 8,000원",https://api.card-gorilla.com:8080/storage/card/166/card_img/20389/166card.png,전월실적 없음,mastercardJCB
167,BAZIC+(베이직플러스)카드,NH농협카드,"국내전용 23,000원 해외겸용 25,000원",https://api.card-gorilla.com:8080/storage/card/167/card_img/20390/167card.png,전월실적 없음,mastercard
168,아이행복카드(교육)(비씨),NH농협카드,해외겸용 없음,https://api.card-gorilla.com:8080/storage/card/168/card_img/23915/168card.png,전월실적30 만원 이상,UnionPay
169,아이행복카드(쇼핑)(비씨),NH농협카드,해외겸용 없음,https://api.card-gorilla.com:8080/storage/card/169/card_img/23914/169card.png,전월실적30 만원 이상,UnionPay
170,jumjum(점점)카드(할인)(비씨),NH농협카드,"해외겸용 8,000원",https://api.card-gorilla.com:8080/storage/card/170/card_img/23916/170card.png,전월실적20 만원 이상,VISAUnionPay
171,jumjum(점점)카드(적립)(비씨),NH농협카드,"해외겸용 8,000원",https://api.card-gorilla.com:8080/storage/card/171/card_img/23917/171card.png,전월실적 없음,VISAUnionPay
172,NH올원카드,NH농협카드,"국내전용 8,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/172/card_img/23918/172card.png,전월실적 없음,mastercard
173,NH올원+(플러스)카드,NH농협카드,"국내전용 23,000원 해외겸용 25,000원",https://api.card-gorilla.com:8080/storage/card/173/card_img/20385/173card.png,전월실적 없음,mastercard
174,국민행복카드(비씨),NH농협카드,해외겸용 없음,https://api.card-gorilla.com:8080/storage/card/174/card_img/20386/174card.png,전월실적30 만원 이상,UnionPay
175,NH올원 하나로카드,NH농협카드,"국내전용 8,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/175/card_img/20387/175card.png,전월실적10 만원 이상,mastercard
176,부자되세요 HomeShopping카드(비씨),NH농협카드,"해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/176/card_img/20391/176card.png,전월실적20 만원 이상,VISAUnionPay
177,NH올원 All100(올백)카드,NH농협카드,"국내전용 8,000원 해외겸용 8,000원",https://api.card-gorilla.com:8080/storage/card/177/card_img/20393/177card.png,전월실적30 만원 이상,mastercardJCB
178,NH올원 Shopping&11번가카드(R1타입),NH농협카드,"국내전용 8,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/178/card_img/20394/178card.png,전월실적30 만원 이상,mastercard
179,NH올원 Shopping&11번가카드(R2타입),NH농협카드,"국내전용 8,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/179/card_img/20395/179card.png,전월실적30 만원 이상,mastercard
180,위카드,NH농협카드,"해외겸용 200,000원",https://api.card-gorilla.com:8080/storage/card/180/card_img/20396/180card.png,전월실적 없음,VISAmastercardUnionPayJCB
181,NH올원 파이카드,NH농협카드,"국내전용10,000원 해외겸용 12,000원",https://api.card-gorilla.com:8080/storage/card/181/card_img/20398/181card.png,전월실적30 만원 이상,mastercardJCB
182,SolSol++(쏠쏠투플러스)카드,NH농협카드,"해외겸용 50,000원",https://api.card-gorilla.com:8080/storage/card/182/card_img/20399/182card.png,전월실적30 만원 이상,mastercardUnionPay
183,SolSol(쏠쏠)카드,NH농협카드,"해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/183/card_img/20400/183card.png,전월실적30 만원 이상,mastercardJCB
184,NH20 해봄카드,NH농협카드,"해외겸용 8,000원",https://api.card-gorilla.com:8080/storage/card/184/card_img/20401/184card.png,전월실적30 만원 이상,mastercardJCB
185,NH농협 부자되세요 아파트카드(비씨),NH농협카드,"해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/185/card_img/20402/185card.png,전월실적40 만원 이상,mastercardUnionPay
186,NH농협 콕카드,NH농협카드,"해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/186/card_img/20403/186card.png,전월실적40 만원 이상,VISAmastercardJCB
187,올바른POINT카드,NH농협카드,"해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/187/card_img/20404/187card.png,전월실적 없음,VISAmastercardJCB
188,올바른OIL카드,NH농협카드,"해외겸용 15,000원",https://api.card-gorilla.com:8080/storage/card/188/card_img/20406/188card.png,전월실적30 만원 이상,UnionPay
189,올바른TRAVEL카드(일본특화),NH농협카드,"해외겸용 20,000원",https://api.card-gorilla.com:8080/storage/card/189/card_img/20407/189card.png,전월실적30 만원 이상,JCB
190,올바른TRAVEL카드(중국특화),NH농협카드,"해외겸용 20,000원",https://api.card-gorilla.com:8080/storage/card/190/card_img/20410/190card.png,전월실적30 만원 이상,UnionPay
191,T라이트카드,NH농협카드,"해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/191/card_img/20411/191card.png,전월실적40 만원 이상,VISAJCB
192,KT수퍼할부카드(비씨),NH농협카드,"해외겸용 15,000원",https://api.card-gorilla.com:8080/storage/card/192/card_img/20412/192card.png,전월실적30 만원 이상,UnionPay
193,NH올원 LGU+카드,NH농협카드,"해외겸용 15,000원",https://api.card-gorilla.com:8080/storage/card/193/card_img/20413/193card.png,전월실적30 만원 이상,mastercardJCB
194,롯데포인트 플러스 카드,롯데카드,"국내전용 5,000원 해외겸용 5,000원",https://api.card-gorilla.com:8080/storage/card/194/card_img/20414/194card.png,전월실적 없음,VISAmastercardAMEXUnionPayJCB
195,VEEX 플래티넘 카드,롯데카드,"국내전용 15,000원 해외겸용 20,000원",https://api.card-gorilla.com:8080/storage/card/195/card_img/20415/195card.png,전월실적 없음,mastercardAMEX
196,뉴 에듀드림롯데카드,롯데카드,"국내전용 5,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/196/card_img/20416/196card.png,전월실적30 만원 이상,mastercard
197,올마이쇼핑 카드 (교통),롯데카드,"국내전용 15,000원 해외겸용 15,000원",https://api.card-gorilla.com:8080/storage/card/197/card_img/20417/197card.png,전월실적50 만원 이상,mastercard
198,올마이쇼핑 카드 (통신),롯데카드,"국내전용 15,000원 해외겸용 15,000원",https://api.card-gorilla.com:8080/storage/card/198/card_img/20418/198card.png,전월실적50 만원 이상,mastercard
199,올마이쇼핑 카드 (점심),롯데카드,"국내전용 15,000원 해외겸용 15,000원",https://api.card-gorilla.com:8080/storage/card/199/card_img/20419/199card.png,전월실적50 만원 이상,mastercard
200,올마이쇼핑 카드 (해외),롯데카드,"해외겸용 15,000원",https://api.card-gorilla.com:8080/storage/card/200/card_img/20420/200card.png,전월실적50 만원 이상,mastercard
201,롯데백화점 롯데카드,롯데카드,"국내전용 10,000원 해외겸용 15,000원",https://api.card-gorilla.com:8080/storage/card/201/card_img/20421/201card.png,전월실적30 만원 이상,VISAmastercard
202,SKYPASS THE DREAM 롯데카드,롯데카드,"국내전용 25,000원 해외겸용 30,000원",https://api.card-gorilla.com:8080/storage/card/202/card_img/20423/202card.png,전월실적 없음,mastercard
203,ALL MY DC,롯데카드,"국내전용 15,000원 해외겸용 18,000원",https://api.card-gorilla.com:8080/storage/card/203/card_img/20424/203card.png,전월실적50 만원 이상,VISAmastercardAMEX
204,ALL MY POINT,롯데카드,"국내전용 15,000원 해외겸용 18,000원",https://api.card-gorilla.com:8080/storage/card/204/card_img/20426/204card.png,전월실적50 만원 이상,VISAmastercardAMEX
205,ALL MY LIVING,롯데카드,"국내전용 15,000원 해외겸용 18,000원",https://api.card-gorilla.com:8080/storage/card/205/card_img/20428/205card.png,전월실적50 만원 이상,VISAmastercardAMEX
206,ALL MY DRIVING,롯데카드,"국내전용 15,000원 해외겸용 15,000원",https://api.card-gorilla.com:8080/storage/card/206/card_img/20430/206card.png,전월실적30 만원 이상,VISAmastercardAMEX
207,경차 smart 롯데카드,롯데카드,국내전용 없음 해외겸용 없음,https://api.card-gorilla.com:8080/storage/card/207/card_img/20431/207card.png,전월실적30 만원 이상,mastercard
208,LIKIT FUN 카드,롯데카드,"국내전용 10,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/208/card_img/20432/208card.png,전월실적30 만원 이상,mastercard
209,LIKIT ON 카드,롯데카드,"국내전용 10,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/209/card_img/20435/209card.png,전월실적30 만원 이상,mastercard
210,LIKIT ALL 카드,롯데카드,"국내전용 10,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/210/card_img/20509/210card.png,전월실적 없음,mastercard
211,트래블패스 시그니처카드,롯데카드,"해외겸용 120,000원",https://api.card-gorilla.com:8080/storage/card/211/card_img/20437/211card.png,전월실적 없음,VISA
212,포인트플러스 GRANDE카드,롯데카드,"국내전용 5,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/212/card_img/20438/212card.jpg,전월실적 없음,AMEXUnionPayJCB
213,I’m WONDERFUL,롯데카드,"국내전용 10,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/213/card_img/20439/213card.png,전월실적 없음,VISAmastercard
214,I’m GREAT,롯데카드,"국내전용 15,000원 해외겸용 15,000원",https://api.card-gorilla.com:8080/storage/card/214/card_img/20440/214card.png,전월실적50 만원 이상,VISAmastercard
215,I’m CHEERFUL,롯데카드,"국내전용 15,000원 해외겸용 15,000원",https://api.card-gorilla.com:8080/storage/card/215/card_img/20441/215card.png,전월실적50 만원 이상,VISAmastercard
216,I’m HEARTFUL,롯데카드,"국내전용 15,000원 해외겸용 15,000원",https://api.card-gorilla.com:8080/storage/card/216/card_img/20442/216card.png,전월실적50 만원 이상,VISAmastercard
217,I’m JOYFUL,롯데카드,"국내전용 15,000원 해외겸용 15,000원",https://api.card-gorilla.com:8080/storage/card/217/card_img/20443/217card.png,전월실적50 만원 이상,VISAmastercard
218,L.pay 롯데카드,롯데카드,"국내전용 9,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/218/card_img/20444/218card.png,전월실적 없음,VISAmastercard
221,L.CLASS L20 (아시아나클럽형),롯데카드,"국내전용 195,000원 해외겸용 200,000원",https://api.card-gorilla.com:8080/storage/card/221/card_img/20447/221card.png,전월실적50 만원 이상,mastercard
222,L.CLASS L20 (L.POINT형),롯데카드,"국내전용 195,000원 해외겸용 200,000원",https://api.card-gorilla.com:8080/storage/card/222/card_img/20448/222card.png,전월실적 없음,mastercard
223,뉴 CJ헬로 롯데카드,롯데카드,"국내전용 10,000원 해외겸용 12,000원",https://api.card-gorilla.com:8080/storage/card/223/card_img/20449/223card.png,전월실적30 만원 이상,mastercard
224,카카오페이 롯데카드,롯데카드,"국내전용 12,000원 해외겸용 15,000원",https://api.card-gorilla.com:8080/storage/card/224/card_img/20450/224card.png,전월실적30 만원 이상,mastercard
225,PAYCO 플래티넘 롯데카드,롯데카드,"국내전용 9,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/225/card_img/20451/225card.png,전월실적 없음,VISA
226,터치원카드(Touch1),하나카드,"해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/226/card_img/20452/226card.png,전월실적20 만원 이상,mastercard
227,CLUB SK(클럽 SK)카드,하나카드,"국내전용 6,000원 해외겸용 7,000원",https://api.card-gorilla.com:8080/storage/card/227/card_img/20453/227card.png,전월실적40 만원 이상,VISAmastercardAMEXUnionPay
228,Smart Any 카드(스마트애니),하나카드,"국내전용 5,000원 해외겸용 5,000원",https://api.card-gorilla.com:8080/storage/card/228/card_img/20454/228card.png,전월실적 없음,VISAmastercardUnionPay
229,미생카드,하나카드,"국내전용 6,000원 해외겸용 8,000원",https://api.card-gorilla.com:8080/storage/card/229/card_img/20455/229card.png,전월실적30 만원 이상,VISA
230,아이행복카드,하나카드,국내전용 없음 해외겸용 없음,https://api.card-gorilla.com:8080/storage/card/230/card_img/20456/230card.png,전월실적30 만원 이상,JCB
231,하나멤버스 1Q(원큐) 카드 Living,하나카드,"국내전용 8,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/231/card_img/20458/231card.png,전월실적30 만원 이상,VISAmastercard
232,하나멤버스 1Q(원큐) 카드 Shopping,하나카드,"국내전용 8,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/232/card_img/20459/232card.png,전월실적30 만원 이상,VISAmastercardJCB
233,카카오페이 신용카드,하나카드,"국내전용 10,000원 해외겸용 12,000원",https://api.card-gorilla.com:8080/storage/card/233/card_img/20460/233card.png,전월실적40 만원 이상,VISA
234,하나멤버스 1Q(원큐) 카드 Daily,하나카드,"국내전용 8,000원 해외겸용 10,000원",https://api.card-gorilla.com:8080/storage/card/234/card_img/20461/234card.png,전월실적30 만원 이상,VISAmastercard
235,Ohmyzip(오마이집) 카드,하나카드,"국내전용 10,000원 해외겸용 15,000원",https://api.card-gorilla.com:8080/storage/card/235/card_img/20462/235card.png,전월실적30 만원 이상,AMEX
